county,state,year,ntop_ibs,nlocal_ibs,treatment,high_school_graduate_includes_equivalency,some_college_no_degree,married_couple_family,with_own_children_of_the_householder_under_18_years,male_householder_no_spouse/partner_present,female_householder_no_spouse/partner_present,foreign_born,native,females_15_years_and_over,males_15_years_and_over,american_indian_and_alaska_native,asian,black_or_african_american,native_hawaiian_and_other_pacific_islander,some_other_race,white,median_age_years,sex_ratio_males_per_100_females,mean_travel_time_to_work_minutes,unemployment_rate,per_capita_income_dollars,mean_household_income_dollars,median_household_income_dollars,mean_cash_public_assistance_income_dollars,mean_earnings_dollars,mean_retirement_income_dollars,mean_social_security_income_dollars,mean_supplemental_security_income_dollars,homeowner_vacancy_rate,average_household_size_of_owner_occupied_unit,average_household_size_of_renter_occupied_unit,median_rooms,moved_in_1979_and_earlier,moved_in_1980_to_1989,moved_in_1990_to_1999,moved_in_2000_to_2009,housing_units_with_a_mortgage,housing_units_without_a_mortgage,total_housing_units,10_to_19_units,1_unit_attached,1_unit_detached,2_units,20_or_more_units,3_or_4_units,5_to_9_units,boat_rv_van_etc_,mobile_home,average_household_size,state_full_x,accommodation_and_food_services,administrative_and_support_and_waste_management_and_remediation_services,arts_entertainment_and_recreation,durable_goods_manufacturing,educational_services,finance_and_insurance,health_care_and_social_assistance,management_of_companies_and_enterprises,nondurable_goods_manufacturing,professional_scientific_and_technical_services,real_estate_and_rental_and_leasing,agriculture_forestry_fishing_and_hunting,arts_entertainment_recreation_accommodation_and_food_services,construction,educational_services_health_care_and_social_assistance,finance_insurance_real_estate_rental_and_leasing,information,manufacturing,mining_quarrying_and_oil_and_gas_extraction,other_services_except_government_and_government_enterprises,professional_and_business_services,retail_trade,transportation_and_warehousing,utilities,wholesale_trade,private_industries,all_industry_total,government_and_government_enterprises,manufacturing_and_information,natural_resources_and_mining,private_goods_producing_industries_2/,private_services_providing_industries_3/,trade,transportation_and_utilities,popestimate,rnaturalinc,rnetmig,state_full_y,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count,pending_ratio,math_prof_pct,english_prof_pct,area_fips,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,move_post2010,educ_nohs,educ_further
cattaraugus,ny,2019,0.0,0.0,0.0,39.1,18.1,46.7,16.5,21.6,25.4,2.0,98.0,31352.0,31182.0,4.0,1.1,2.4,0.0,0.8,93.8,42.0,,24.9,,28370.0,64706.0,50912.0,2764.0,65498.0,18901.0,18714.0,9480.0,1.0,2.31,2.0,5.9,18.1,14.0,22.8,14.7,11376.0,12921.0,41741.0,0.9,2.4,70.4,7.4,2.7,1.9,2.5,0.0,11.8,2.31,,97117.0,69739.0,10624.0,259769.0,0.0,117832.0,0.0,84602.0,90818.0,52443.0,513323.0,80011.0,107810.0,68496.0,229374.0,626115.0,33656.0,349810.0,49154.0,68405.0,206470.0,231622.0,28708.0,21695.0,90519.0,2190905.0,2836142.0,646808.0,381226.0,130284.0,532424.0,1653531.0,321986.0,50751.0,76117.0,-0.615010174,-7.327780795,,119850.0,442.0,161.5,92.0,0.0,48.0,1590.0,187427.0,448.0,0.0136,53.25669642857142,45.82688492063492,36009.0,1795.0,28986.0,1179367062.0,218192370.0,4974830.0,782.0,40688.0,30.4,9.399999999999999,33.5
cayuga,ny,2016,0.0,0.0,0.0,19.0,13.3,59.9,24.4,4.5,40.1,1173.0,97.7,28.6,40.0,2.7,0.4,78783.0,1.0,0.1,0.9,42.4,5.1,24.9,,28023.0,68575.0,54995.0,2962.0,68183.0,20515.0,16966.0,11879.0,0.6,2.49,2.1,6.1,13.5,9.8,15.4,24.4,11748.0,10085.0,36463.0,1.4,2.4,69.7,5.7,4.8,6.0,1.1,0.0,9.0,2.49,,66399.0,21010.0,18058.0,318258.0,13883.0,99807.0,231834.0,77993.0,76756.0,94642.0,404012.0,0.0,84479.0,96763.0,245537.0,502526.0,31607.0,395383.0,5920.0,57545.0,193399.0,183826.0,71099.0,0.0,0.0,2112435.0,2586303.0,474359.0,427014.0,0.0,0.0,0.0,0.0,0.0,77674.0,-0.8206601179999999,-7.21924448,,159050.0,450.0,81.0,104.0,0.0,80.0,1714.0,225112.0,515.0,0.1444,45.054846938775505,36.76913265306122,36011.0,1778.0,25976.0,1094731842.0,204154718.0,7283429.0,810.0,42144.0,36.9,41.4,110.3
cayuga,ny,2019,0.0,0.0,0.0,33.3,18.7,42.1,12.3,20.2,25.1,2.2,97.8,31508.0,32896.0,0.9,0.9,5.5,0.0,1.1,94.2,42.9,,24.3,,32099.0,78177.0,58665.0,4933.0,77923.0,26363.0,19180.0,9825.0,0.5,2.38,2.09,6.2,21.1,15.3,22.2,12.3,11879.0,11154.0,37227.0,1.7,1.3,70.8,6.6,2.4,4.6,2.0,0.0,10.5,2.38,,67001.0,22542.0,16383.0,315144.0,12693.0,83927.0,227922.0,90300.0,95339.0,79061.0,501053.0,0.0,83527.0,92633.0,240395.0,576193.0,34383.0,410916.0,4822.0,58837.0,191406.0,193600.0,0.0,0.0,108312.0,2259195.0,2735905.0,478543.0,445039.0,0.0,0.0,0.0,302142.0,0.0,76576.0,0.39037847189999997,-7.4952666610000005,,159950.0,228.0,116.5,48.0,0.0,36.0,1681.5,257614.0,257.0,0.1272,50.567602040816325,41.484693877551024,36011.0,1687.0,25529.0,1163574123.0,215064436.0,4822242.0,877.0,45579.0,29.200000000000003,12.8,35.3
cecil,md,2016,0.0,0.0,0.0,22.7,6.3,71.4,32.1,5.6,28.6,4069.0,94.5,25.1,31.1,4.0,1.5,102175.0,1.6,0.1,1.0,40.2,5.7,29.4,,33412.0,89209.0,74221.0,2703.0,87966.0,25044.0,20725.0,10254.0,3.1,2.69,2.78,6.3,6.7,9.4,17.6,30.1,18532.0,7641.0,42596.0,2.7,12.8,68.3,1.8,2.3,1.6,5.8,0.3,4.4,2.69,,109582.0,60573.0,57495.0,373538.0,34209.0,43065.0,235831.0,28258.0,598486.0,63265.0,606662.0,0.0,167086.0,163341.0,269922.0,649769.0,65961.0,973051.0,34518.0,87669.0,152061.0,220737.0,201555.0,0.0,117708.0,3267472.0,3948389.0,681594.0,1038769.0,0.0,0.0,0.0,338438.0,0.0,102487.0,1.7084087881,-0.6540765070000001,,243762.0,789.0,81.0,216.0,8.0,196.0,1738.0,302854.0,887.0,0.1242,41.875,39.375,24015.0,1945.0,31667.0,1453186225.0,244742114.0,6139351.0,882.0,45890.0,36.4,44.5,112.6
cecil,md,2019,0.0,0.0,0.0,35.6,20.7,51.1,19.8,17.4,25.0,2.9,97.1,42413.0,41389.0,1.1,2.0,8.5,0.2,1.1,90.4,40.8,,30.1,,35416.0,92059.0,76441.0,5341.0,95126.0,22552.0,20557.0,16531.0,4.1,2.78,2.22,6.3,14.8,13.9,24.2,12.2,18766.0,9524.0,42748.0,3.2,7.3,72.6,2.0,3.3,2.1,3.4,0.1,6.1,2.78,,111480.0,60376.0,57227.0,575986.0,32053.0,44653.0,239734.0,22566.0,626784.0,67464.0,650735.0,0.0,168747.0,0.0,271544.0,695249.0,83480.0,1205547.0,53267.0,91992.0,150793.0,251159.0,254599.0,0.0,114553.0,3872608.0,4630750.0,759715.0,1288337.0,0.0,0.0,0.0,365019.0,0.0,102855.0,1.2262833396,0.8759166711,,267545.0,436.0,124.0,92.0,12.0,68.0,1763.0,337360.0,464.0,0.0642,36.0,45.25,24015.0,1934.0,33458.0,1686492291.0,270188675.0,4669873.0,969.0,50406.0,34.9,8.9,34.7
centre,pa,2016,0.0,0.0,0.0,11.0,6.7,57.2,22.2,4.2,42.8,13594.0,90.7,41.6,52.4,2.8,0.8,159178.0,0.8,0.1,0.8,30.8,4.1,19.7,,31158.0,81724.0,60266.0,956.0,84094.0,26015.0,20058.0,7940.0,0.5,2.57,2.34,5.8,8.0,5.6,13.9,22.7,22136.0,14748.0,65766.0,3.4,7.0,61.3,2.8,13.0,4.8,3.6,0.0,4.0,2.57,,209269.0,95544.0,44683.0,380215.0,33549.0,175287.0,624826.0,130850.0,91041.0,404847.0,953521.0,34322.0,253649.0,314279.0,658307.0,1129916.0,426854.0,471245.0,39818.0,133310.0,631244.0,373890.0,106867.0,15381.0,93002.0,4686825.0,7725985.0,3039622.0,896646.0,74302.0,876204.0,3810487.0,466693.0,122172.0,162034.0,1.8604651162999999,7.8821705426,,229950.0,418.0,72.0,116.0,8.0,116.0,0.0,299853.0,422.0,0.0096,48.920833333333334,64.2875,42027.0,3572.0,68696.0,3268731121.0,414275108.0,22501145.0,915.0,47582.0,49.8,32.3,143.5
centre,pa,2019,0.0,0.0,0.0,28.4,14.1,45.7,14.7,24.9,24.9,8.6,91.4,68214.0,74899.0,0.4,7.1,4.4,0.1,0.8,89.2,32.3,,20.4,,31470.0,82780.0,60706.0,1613.0,80255.0,27523.0,20864.0,10013.0,2.2,2.55,2.27,5.8,15.0,9.1,19.6,15.3,21187.0,14558.0,67401.0,5.0,6.9,61.1,3.5,10.0,4.6,4.5,0.1,4.3,2.55,,232754.0,107757.0,45996.0,437776.0,31157.0,168325.0,674210.0,133371.0,110949.0,435237.0,948972.0,89060.0,278512.0,278275.0,704977.0,1118082.0,551384.0,548670.0,47347.0,138740.0,677684.0,380129.0,132299.0,16471.0,83050.0,4999657.0,7982602.0,2992358.0,1095951.0,132858.0,951048.0,4049126.0,462366.0,148773.0,162385.0,0.2584726727,-1.636993594,,240000.0,229.0,84.0,88.0,0.0,48.0,1908.0,306162.0,374.0,0.6332,50.15104166666667,65.16269841269842,42027.0,3604.0,68169.0,3585464629.0,448100427.0,21147719.0,1011.0,52597.0,40.9,6.9,50.5
champaign,il,2016,0.0,0.0,0.0,21.3,7.6,52.9,24.3,4.7,47.1,23726.0,87.9,42.5,49.8,5.6,3.6,206420.0,0.6,0.2,1.3,29.5,5.6,18.0,,29170.0,70900.0,50335.0,3243.0,71140.0,33963.0,17726.0,9980.0,4.5,2.53,2.14,5.2,5.5,4.9,9.2,21.3,29158.0,14725.0,91541.0,11.5,4.8,54.3,2.6,10.6,4.5,7.9,0.0,3.8,2.53,,314641.0,199525.0,45298.0,345213.0,45599.0,403005.0,1024902.0,49600.0,416061.0,450958.0,1503676.0,0.0,360024.0,319596.0,1070707.0,1905113.0,441704.0,761869.0,7239.0,174866.0,700723.0,819092.0,0.0,32728.0,463974.0,7464094.0,10213977.0,2754826.0,1197863.0,0.0,0.0,0.0,1283329.0,0.0,210198.0,5.1766051766,-1.334668001,,152950.0,999.0,70.0,284.0,0.0,304.0,1721.0,199322.0,1026.0,0.027000000000000003,33.80815018315018,38.07312925170068,17019.0,4280.0,89623.0,4140749081.0,742893910.0,20411073.0,888.0,46202.0,59.1,24.2,141.4
champaign,il,2019,0.0,0.0,0.0,22.8,15.6,35.8,12.6,21.6,35.1,11.2,88.8,90053.0,86806.0,0.6,11.8,14.7,0.2,1.3,74.3,30.1,,17.8,,29969.0,74061.0,52405.0,2000.0,72076.0,36955.0,19230.0,10996.0,2.6,2.52,2.22,5.3,9.2,9.4,15.5,15.2,24183.0,18241.0,94700.0,9.6,5.1,51.8,3.6,14.1,4.8,6.1,0.0,4.8,2.52,,299951.0,241335.0,43524.0,334575.0,41218.0,366441.0,1189485.0,54833.0,447874.0,441609.0,1437123.0,0.0,343472.0,397072.0,1229968.0,1799949.0,462750.0,782609.0,2449.0,196449.0,741213.0,617475.0,204208.0,0.0,0.0,7395260.0,10222595.0,2828442.0,1238740.0,0.0,0.0,0.0,0.0,0.0,209689.0,4.0180454568,-5.190571177,,179950.0,773.0,119.0,160.0,0.0,120.0,1708.0,220050.0,961.0,0.2432,32.11267006802721,35.87363945578231,17019.0,4127.0,91473.0,4514074969.0,770536586.0,16401656.0,949.0,49349.0,50.7,6.6,55.099999999999994
charles,md,2016,0.0,0.0,0.0,23.6,7.7,71.8,31.2,3.9,28.2,11077.0,91.2,31.1,36.8,5.1,1.4,154357.0,1.2,0.1,1.1,37.9,6.1,43.3,,39171.0,108865.0,95735.0,1813.0,108594.0,37599.0,17077.0,11059.0,1.0,2.78,2.72,6.9,6.5,7.1,15.2,31.5,34064.0,8688.0,59989.0,2.0,17.1,72.9,0.0,4.6,1.1,1.5,0.0,0.9,2.78,,164034.0,96154.0,18745.0,34407.0,17979.0,87585.0,317934.0,33958.0,36453.0,248595.0,928891.0,8320.0,182727.0,351751.0,335904.0,1017356.0,97001.0,70662.0,3443.0,129500.0,379382.0,568447.0,78314.0,667377.0,177871.0,4067272.0,5237561.0,1170537.0,167458.0,11274.0,434449.0,3630159.0,746673.0,744923.0,157292.0,5.1892112974,5.2595084948,,325000.0,897.0,67.0,308.0,28.0,232.0,2024.0,337921.0,1120.0,0.2486,39.875,38.0,24017.0,2922.0,42920.0,1935754178.0,320796177.0,8128747.0,867.0,45102.0,39.7,38.9,121.0
charles,md,2019,0.0,0.0,0.0,31.9,24.3,48.9,19.8,17.1,28.4,7.5,92.5,69245.0,62218.0,2.3,4.3,50.1,0.3,1.1,48.1,38.4,,47.1,,45133.0,124336.0,103932.0,3086.0,119578.0,41871.0,19553.0,8579.0,1.5,2.75,2.99,6.9,10.0,13.1,22.0,16.4,35562.0,9304.0,61831.0,1.7,19.2,70.1,0.1,3.7,1.7,2.0,0.1,1.5,2.75,,159596.0,92218.0,15306.0,34038.0,17299.0,87504.0,344932.0,27367.0,44797.0,216426.0,921400.0,2193.0,175036.0,264615.0,362086.0,1009938.0,90964.0,77855.0,3099.0,133765.0,337196.0,538800.0,68180.0,682283.0,143802.0,3880717.0,5118657.0,1237324.0,169793.0,4906.0,345651.0,3539626.0,682046.0,748975.0,163257.0,4.2065327515,6.8240677726,,340045.0,618.0,74.0,240.0,12.0,156.0,2071.5,358116.0,725.0,0.1731,31.625,42.375,24017.0,2912.0,41505.0,1960667884.0,305173948.0,5601679.0,908.0,47240.0,38.4,7.2,36.7
charleston,sc,2016,0.0,0.0,1.0,17.7,8.5,54.9,21.4,2.9,45.1,18280.0,94.4,36.1,41.8,5.0,2.8,380673.0,0.7,0.1,1.0,36.8,6.1,23.9,,35768.0,85601.0,56827.0,1792.0,87733.0,26940.0,18263.0,8038.0,2.1,2.59,2.24,5.6,6.5,5.5,11.0,22.0,64050.0,31726.0,184094.0,4.8,6.1,58.2,3.2,6.8,6.0,8.3,0.0,6.7,2.59,,1595043.0,952131.0,220934.0,1836396.0,204725.0,1155840.0,2258518.0,216322.0,734553.0,2037448.0,3219530.0,25690.0,1815289.0,1384638.0,2461540.0,4359027.0,913687.0,2574976.0,4662.0,505372.0,3203333.0,1830498.0,784952.0,83661.0,1034580.0,20962497.0,26072110.0,5113547.0,3483062.0,30388.0,3987444.0,16965959.0,2865106.0,868297.0,396880.0,4.8283493812,14.327325455999999,,540050.0,3110.0,84.0,748.0,76.0,776.0,2242.0,824216.0,4427.0,0.4235,44.3125,48.375,45019.0,14580.0,241962.0,11394570875.0,2812223354.0,38252592.0,906.0,47092.0,55.0,29.6,131.5
charleston,sc,2019,0.0,2.0,1.0,20.4,17.0,43.9,15.5,19.3,30.9,6.7,93.3,178744.0,164098.0,0.8,2.2,27.8,0.1,1.3,70.0,37.8,,24.8,,43935.0,104326.0,71531.0,1208.0,102631.0,34042.0,21746.0,8880.0,2.1,2.48,2.29,5.5,9.6,7.8,15.2,13.7,67776.0,37676.0,195148.0,7.2,5.9,60.0,2.2,7.5,3.6,8.3,0.1,5.2,2.48,,1720801.0,1034325.0,233219.0,2109557.0,244633.0,790913.0,2592388.0,362897.0,813691.0,2579115.0,3323604.0,30796.0,1953363.0,1718766.0,2835940.0,4051655.0,1280571.0,2928351.0,6088.0,563436.0,3957844.0,1990467.0,881518.0,86163.0,1112055.0,23275140.0,28742768.0,5472473.0,4173289.0,36986.0,4684483.0,18571145.0,3103015.0,967610.0,411406.0,2.7738776069,9.8431071343,,500050.0,3076.0,107.5,884.0,100.0,812.0,2091.0,808777.0,3785.0,0.2305,43.0,51.125,45019.0,17090.0,259723.0,13509793846.0,3163699778.0,37784388.0,1000.0,52016.0,53.5,8.0,54.599999999999994
charlotte,fl,2016,0.0,0.0,0.0,24.6,9.1,62.3,11.1,2.6,37.7,18502.0,87.8,16.4,25.8,6.6,1.3,169642.0,1.9,1.2,1.1,57.7,3.2,24.2,,29808.0,65643.0,44200.0,1932.0,62974.0,26386.0,21125.0,9256.0,2.9,2.21,2.71,4.8,1.8,7.1,12.4,30.3,29037.0,29441.0,102717.0,4.0,2.6,67.1,1.3,5.3,5.0,3.7,0.0,10.9,2.21,,198466.0,135956.0,40892.0,50225.0,11578.0,128452.0,635380.0,46789.0,14092.0,209321.0,1137011.0,109433.0,239539.0,203640.0,646825.0,1264949.0,123443.0,63860.0,12606.0,147567.0,391997.0,509064.0,79229.0,4691.0,101785.0,3896377.0,4344608.0,450553.0,185150.0,122151.0,389158.0,3507659.0,610765.0,83949.0,177671.0,-8.712966322,38.748418097,,264950.0,1878.0,95.0,420.0,44.0,336.0,1837.0,345504.0,2726.0,0.4515,61.0,54.875,12015.0,4515.0,46317.0,1683906647.0,339970943.0,3859033.0,699.0,36356.0,48.4,39.900000000000006,113.8
charlotte,fl,2019,0.0,0.0,0.0,35.6,23.6,52.8,6.2,14.7,26.8,11.4,88.6,88615.0,81692.0,0.8,1.8,6.5,0.2,1.3,91.5,59.1,,26.1,,33407.0,74773.0,54652.0,3315.0,72269.0,26498.0,22638.0,10222.0,1.8,2.38,2.65,4.8,5.2,12.6,25.6,18.3,29519.0,33176.0,107124.0,3.9,2.8,65.3,1.2,6.0,3.7,4.2,0.2,12.6,2.38,,205309.0,137187.0,42379.0,53457.0,13718.0,134594.0,700033.0,53000.0,11572.0,245638.0,1392920.0,83695.0,247967.0,273184.0,713694.0,1524750.0,135827.0,65014.0,14460.0,160584.0,435241.0,581537.0,116934.0,13870.0,100386.0,4490813.0,4952728.0,466516.0,197784.0,99289.0,455248.0,4035970.0,681140.0,130400.0,188910.0,-9.599768835,31.21797736,,280000.0,2508.0,79.5,840.0,24.0,788.0,1800.0,356281.0,3092.0,0.2329,60.5,56.0,12015.0,4874.0,48722.0,1965919766.0,367363129.0,2003231.0,776.0,40350.0,38.4,9.5,31.4
chatham,ga,2016,0.0,0.0,1.0,25.7,8.1,64.0,26.6,4.5,36.0,15452.0,92.6,36.4,41.5,6.0,2.8,282613.0,1.4,0.2,1.9,34.6,6.7,22.2,,30639.0,76948.0,53964.0,2111.0,69768.0,29586.0,19593.0,9728.0,0.9,2.47,2.56,5.5,6.1,4.4,10.8,22.2,39069.0,20180.0,124407.0,5.4,3.7,63.1,4.7,7.1,6.0,6.4,0.1,3.5,2.47,,735688.0,538155.0,96463.0,2458722.0,321265.0,773628.0,1519369.0,90995.0,834769.0,479838.0,1919753.0,15139.0,832581.0,507693.0,1839288.0,2688031.0,262982.0,3287946.0,1397.0,265255.0,1112658.0,1007951.0,822245.0,87406.0,1173386.0,13899987.0,15922063.0,2025026.0,3553399.0,16362.0,3812917.0,10084989.0,2181951.0,908927.0,288615.0,5.67376874,3.5991882682,,242950.0,2761.0,99.0,564.0,28.0,568.0,1950.0,375784.0,3118.0,0.1293,26.125,30.375,13051.0,8654.0,149090.0,6613717155.0,1354478311.0,22797107.0,853.0,44361.0,56.599999999999994,31.3,121.0
chatham,ga,2019,0.0,2.0,1.0,24.7,25.4,39.3,12.1,18.9,35.8,6.5,93.5,126132.0,112776.0,0.9,3.5,41.5,0.3,1.9,55.1,35.6,,22.2,,31970.0,80418.0,57611.0,,78768.0,28508.0,18810.0,9427.0,2.3,2.63,2.49,5.6,11.5,8.9,17.4,13.1,39218.0,20739.0,127435.0,5.2,3.7,61.2,5.9,5.7,6.3,8.0,0.0,3.9,2.63,,735024.0,662773.0,104006.0,2527643.0,334645.0,701571.0,1552372.0,108783.0,990589.0,555819.0,2173293.0,16474.0,839075.0,606996.0,1885875.0,2845146.0,334384.0,3513425.0,4576.0,316916.0,1331872.0,1125348.0,969026.0,112786.0,1042453.0,14945437.0,16996540.0,2054870.0,3842696.0,20831.0,4152195.0,10789969.0,2162972.0,1080666.0,289430.0,3.384053813,-2.385083893,,272792.0,1937.0,95.0,532.0,40.0,408.0,2007.0,415448.0,2559.0,0.3211,31.375,30.75,13051.0,8210.0,158858.0,7671334764.0,1553441373.0,18315757.0,929.0,48290.0,49.2,10.4,39.6
chatham,nc,2016,0.0,0.0,0.0,16.2,8.7,70.6,25.0,4.4,29.4,5421.0,91.5,19.9,24.6,12.4,7.9,68778.0,0.6,0.1,3.7,46.9,4.9,29.0,,39762.0,94054.0,62961.0,,99344.0,29377.0,20941.0,11366.0,1.8,2.48,2.6,6.3,7.0,9.1,16.2,25.8,13238.0,9348.0,31111.0,0.4,2.8,74.5,1.2,2.7,1.3,0.7,0.0,16.3,2.48,,40071.0,56400.0,13710.0,130014.0,12071.0,47085.0,121938.0,30880.0,79001.0,104224.0,211938.0,67484.0,53915.0,61199.0,134030.0,259040.0,17388.0,211308.0,2990.0,50946.0,191603.0,94367.0,29001.0,5421.0,70748.0,1246811.0,1406361.0,159572.0,227719.0,71248.0,342829.0,904777.0,165115.0,34658.0,69642.0,0.2465465357,19.694717378,,489050.0,501.0,93.0,116.0,4.0,76.0,3144.0,563908.0,607.0,0.2116,58.34375,66.06770833333333,37037.0,1414.0,14359.0,513583716.0,219911271.0,3259255.0,688.0,35768.0,41.9,26.6,130.0
chatham,nc,2019,0.0,0.0,0.0,21.5,13.4,56.4,17.8,13.3,26.3,12.3,87.7,33745.0,28641.0,1.1,2.2,12.9,0.2,3.3,83.8,46.7,,29.8,,40896.0,99098.0,66857.0,,102887.0,32609.0,22353.0,11250.0,0.0,2.6,1.89,6.0,12.7,12.2,21.3,16.5,13238.0,9122.0,33704.0,0.7,2.9,68.2,1.3,2.8,3.5,3.4,0.0,17.1,2.6,,40334.0,63249.0,16034.0,99819.0,13315.0,49659.0,126078.0,36048.0,121713.0,116634.0,246634.0,0.0,56408.0,62035.0,139462.0,295505.0,21224.0,221144.0,7758.0,54461.0,215986.0,100908.0,0.0,15248.0,74359.0,1323081.0,1500826.0,177575.0,240787.0,0.0,0.0,0.0,174946.0,0.0,74470.0,-1.395692324,19.512591719,,540000.0,332.0,116.0,96.0,12.0,64.0,3239.0,585556.0,385.0,0.1596,54.261160714285715,65.87425595238095,37037.0,1549.0,15399.0,600512861.0,265963106.0,1276766.0,750.0,38998.0,37.2,12.8,52.3
chautauqua,ny,2016,0.0,0.0,0.0,17.8,12.6,60.3,23.6,3.9,39.7,3756.0,95.4,29.1,35.6,7.0,1.0,131748.0,5.2,0.1,1.9,42.0,5.4,18.6,,23049.0,55539.0,42204.0,4505.0,57233.0,24374.0,18816.0,8614.0,1.7,2.47,2.23,5.8,11.7,11.2,15.2,25.1,17678.0,17521.0,66566.0,1.7,1.5,68.0,11.9,2.5,6.2,2.2,0.0,6.0,2.47,,137555.0,71722.0,20479.0,635352.0,59283.0,154239.0,399004.0,83523.0,335848.0,78590.0,742252.0,229002.0,158069.0,129059.0,458841.0,894533.0,95736.0,971811.0,42337.0,95653.0,233341.0,352765.0,65935.0,63642.0,121333.0,3879068.0,4572457.0,693232.0,1067241.0,278660.0,1339180.0,2539925.0,474028.0,130009.0,129206.0,-0.138602807,-10.0641038,,121950.0,1245.0,88.0,196.0,8.0,192.0,1510.0,190106.0,1547.0,0.2426,45.27876984126984,40.738095238095234,36013.0,3185.0,49061.0,1825207977.0,389127218.0,13700501.0,715.0,37203.0,36.9,43.9,109.4
chautauqua,ny,2019,0.0,0.0,0.0,33.5,16.9,42.2,11.4,18.6,30.3,1.9,98.1,54967.0,51317.0,1.0,0.9,3.6,0.1,2.4,94.1,42.6,,19.0,,28735.0,65136.0,50272.0,3926.0,69118.0,22132.0,19257.0,9896.0,0.8,2.35,1.87,6.0,22.2,12.0,19.4,14.0,19012.0,19438.0,67779.0,1.4,1.4,69.6,10.4,3.2,5.7,2.8,0.1,5.5,2.35,,140998.0,77868.0,24864.0,640482.0,42607.0,144187.0,404010.0,83575.0,343811.0,83107.0,958917.0,149943.0,165693.0,133296.0,446224.0,1090609.0,106133.0,984813.0,36009.0,97970.0,244557.0,355979.0,69013.0,65518.0,109394.0,4071638.0,4805586.0,734124.0,1088922.0,189060.0,1301035.0,2763939.0,464925.0,135062.0,126903.0,-0.912039312,-3.538083538,,142300.0,535.0,122.0,124.0,0.0,52.0,1632.0,224180.0,545.0,0.0187,49.4333664021164,44.273313492063494,36013.0,3117.0,48612.0,2005066713.0,415999834.0,9754119.0,793.0,41246.0,32.4,10.1,39.3
chaves,nm,2016,0.0,0.0,0.0,18.2,9.5,68.1,34.0,7.1,31.9,9792.0,84.1,25.3,38.2,54.9,48.4,65610.0,0.2,0.2,14.4,35.1,7.1,17.4,,20020.0,53516.0,40960.0,672.0,55793.0,18716.0,16652.0,8638.0,2.2,2.87,2.66,5.5,8.8,6.7,11.7,20.4,,,26717.0,1.3,1.8,73.2,0.7,4.8,1.3,1.9,0.2,14.9,2.87,,77826.0,30484.0,5713.0,7426.0,1981.0,52673.0,184468.0,5990.0,85572.0,57751.0,306230.0,290960.0,83541.0,49411.0,186395.0,358809.0,41864.0,93234.0,127046.0,41262.0,94238.0,179931.0,79865.0,9749.0,92543.0,1726349.0,2077081.0,349709.0,135125.0,426174.0,562591.0,1167005.0,272513.0,89574.0,65646.0,4.0465197648,-6.723916301,,155050.0,295.0,78.0,68.0,0.0,36.0,1868.0,205094.0,375.0,0.2712,21.01666666666667,24.132142857142856,35005.0,1826.0,21671.0,731347704.0,340185798.0,6384188.0,649.0,33748.0,52.5,36.900000000000006,97.89999999999999
chaves,nm,2019,0.0,0.0,0.0,25.2,26.2,41.3,19.6,23.0,29.1,12.1,87.9,25226.0,25054.0,2.5,1.2,2.1,0.1,7.1,89.5,35.7,,17.8,,22545.0,58875.0,42003.0,1654.0,62726.0,20626.0,16285.0,9321.0,1.2,2.57,2.43,5.6,14.7,13.6,20.7,15.4,7763.0,8899.0,27477.0,0.7,3.5,72.8,2.5,4.1,1.7,1.3,0.4,12.9,2.57,,76173.0,32453.0,6707.0,6735.0,1821.0,48295.0,188354.0,6550.0,92557.0,61759.0,327226.0,347023.0,82814.0,48350.0,190111.0,374151.0,37371.0,99505.0,116427.0,46219.0,100766.0,190362.0,77555.0,18085.0,87598.0,1803591.0,2150307.0,347558.0,137814.0,475597.0,609487.0,1204601.0,277593.0,95323.0,64615.0,2.8489807926,-1.8889981340000002,,196550.0,242.0,94.5,68.0,0.0,28.0,1973.0,227091.0,328.0,0.3554,24.25,30.375,35005.0,1886.0,21219.0,795277877.0,356703227.0,2216835.0,721.0,37480.0,35.6,23.4,25.1
chelan,wa,2016,0.0,0.0,0.0,17.6,10.3,65.7,24.3,6.3,34.3,9213.0,87.0,24.3,29.7,27.2,25.5,74761.0,0.2,0.1,4.7,39.8,6.7,18.8,,27449.0,70387.0,52080.0,,78259.0,19724.0,19658.0,9790.0,0.2,2.72,2.51,5.8,5.4,5.4,9.6,32.1,12011.0,6369.0,36736.0,2.7,1.7,72.5,1.2,7.9,2.1,3.0,0.0,8.8,2.72,,215647.0,57285.0,28224.0,198948.0,10708.0,99344.0,464649.0,0.0,72622.0,0.0,595579.0,274537.0,244315.0,127202.0,475221.0,694545.0,64007.0,270606.0,1990.0,76068.0,189211.0,338384.0,43351.0,276199.0,258764.0,3330192.0,4017494.0,688697.0,334695.0,277042.0,670644.0,2657482.0,596921.0,319669.0,75855.0,3.2870321281,7.5283639063,,390050.0,503.0,60.0,108.0,8.0,96.0,2070.0,525753.0,511.0,0.0159,43.291666666666664,53.205357142857146,53007.0,3461.0,43248.0,1619855614.0,925615651.0,13413488.0,720.0,37455.0,47.4,36.7,106.9
